"","x"
"1711","/2008/3/11/fmr_presidential_candidate_george_mcgovern_on"
"1712","/2008/3/11/swim_against_the_current_jim_hightower"
"1713","/2008/3/10/new_york_bill_to_declare_abortion"
"1714","/2008/3/10/reproductive_rights_the_role_of_religion"
"1715","/2008/3/10/teenage_peer_counselors_among_those_attending"
"1716","/2008/3/7/headlines/congress_bars_govt_funds_for_native_american_abortions"
"1717","/2008/3/4/super_tuesday_ii_todays_primaries_and"
"1718","/2008/1/22/headlines/35th_anniversary_of_i_roe_v_wade_i_marked"
"1719","/2008/1/17/headlines/us_abortions_at_thirty_year_low"
"1720","/2008/1/14/race_and_gender_in_presidential_politics"
"1721","/2007/12/31/2005_in_review_power_politics_and"
"1722","/2007/12/20/mike_huckabee_equates_environmentalism_with_pornography"
"1723","/2007/12/18/headlines/huckabee_equates_environmentalism_with_pornography"
"1724","/2007/11/29/hardball_with_chris_matthews_03_30_05"
"1725","/2007/11/15/indictment_lawsuit_cloud_presidential_hopes_of"
"1726","/2007/11/14/headlines/ex_exec_news_corp_encouraged_lying_to_investigators_to_protect_giuliani"
"1727","/2007/11/2/nigerian_doctor_and_reproductive_rights_campaigner"
"1728","/2007/10/4/author_and_social_critic_susan_faludi"
"1729","/2007/10/2/headlines/phone_company_censorship_policies_criticized"
"1730","/2007/9/27/headlines/verizon_blocks_access_for_pro_choice_group"
"1731","/2007/9/27/headlines/verizon_blocks_access_for_pro_choice_group"
"1732","/2007/9/18/newsnight_with_aaron_brown_7_19_05"
"1733","/2007/7/11/storm_world_hurricanes_politics_and_the"
"1734","/2007/7/9/headlines/abortion_foe_thompson_lobbied_for_pro_abortion_group"
"1735","/2007/6/27/with_release_of_family_jewels_cia"
"1736","/2007/6/25/salt_lake_city_mayor_rocky_anderson"
"1737","/2007/6/22/headlines/house_reverses_foreign_aid_abortion_ban"
"1738","/2007/6/20/headlines/iraqi_red_crescent_internal_displacements_quadruple_in_07"
"1739","/2007/6/15/gay_rights_groups_call_for_rejection"
"1740","/2007/6/11/exclusive_facing_seven_years_in_jail"
"1741","/2007/5/4/headlines/10_gop_candidates_hold_first_debate"
"1742","/2007/4/30/headlines/man_arrested_for_bomb_plot_at_texas_abortion_clinic"
"1743","/2007/4/25/headlines/mexico_city_legalizes_abortion"
"1744","/2007/4/19/supreme_court_upholds_late_term_abortion"
"1745","/2007/4/19/headlines/supreme_court_upholds_abortion_ban"
"1746","/2007/4/9/blue_grit_laura_flanders_on_how"
"1747","/2007/3/7/headlines/whistleblower_la_times_heeded_government_request_to_quash_internet_spy_story"
"1748","/2007/2/22/headlines/south_dakota_abortion_ban_defeated"
"1749","/2007/2/19/chris_hedges_on_american_fascists_the"
"1750","/2007/2/2/headlines/south_dakota_lawmakers_re_introduce_abortion_ban"
"1751","/2007/1/22/headlines/34th_anniversary_of_roe_v_wade_decision_marked"
"1752","/2007/1/15/former_sanitation_worker_and_community_organizers"
"1753","/2007/1/3/as_rudy_giulianis_secret_presidential_campaign"
"1754","/2006/12/7/headlines/house_rejects_fetal_pain_measure"
"1755","/2006/11/30/headlines/christian_coalition_president_elect_declines_job_over_opposition_to_addressing_poverty_environment"
"1756","/2006/11/17/headlines/abortion_rights_groups_criticize_new_family_planning_appointee"
"1757","/2006/11/8/record_200_ballot_initiatives_include_abortion"
"1758","/2006/11/8/headlines/south_dakotans_reject_abortion_ban_michigan_bans_some_affirmative_action"
"1759","/2006/11/7/headlines/ballot_initiatives_cover_abortion_stem_cell_research_marriage"
"1760","/2006/11/6/voter_suppression_in_midterm_elections_robocalls"
"1761","/2006/11/6/voter_suppression_in_midterm_elections_robocalls"
"1762","/2006/11/3/south_dakota_votes_on_most_restrictive"
"1763","/2006/11/2/running_against_sodom_and_osama_the"
"1764","/2006/11/1/rightwing_attacks_on_stem_cell_research"
"1765","/2006/11/1/record_citizen_written_ballot_initiatives_could"
"1766","/2006/10/31/green_party_senatorial_candidate_in_penn"
"1767","/2006/10/25/green_politics_green_party_excluded_from"
"1768","/2006/10/25/green_politics_pennsylvania_greens_take_gop"
"1769","/2006/10/23/the_end_of_maliki_will_a"
"1770","/2006/10/3/first_member_of_shac_7_heads"
"1771","/2006/9/13/the_republican_plan_for_dominance_in"
"1772","/2006/8/21/headlines/israeli_govt_abducts_two_more_palestinian_parliamentarians"
"1773","/2006/8/18/headlines/florida_shuts_five_abortion_clinics"
"1774","/2006/7/26/headlines/senate_approves_controversial_abortion_bill"
"1775","/2006/7/25/headlines/un_launches_emergency_appeal_for_lebanon"
"1776","/2006/7/18/headlines/senate_expected_to_back_stem_cell_research"
"1777","/2006/6/12/headlines/maryland_man_arrested_in_bomb_abortion_clinic_plot"
"1778","/2006/6/7/headlines/louisiana_gov_says_shell_sign_abortion_ban"
"1779","/2006/5/31/headlines/38_000_sign_papers_to_overturn_s_dakota_abortion_ban"
"1780","/2006/4/28/march_for_peace_justice_and_democracy"
"1781","/2006/4/13/village_voice_shakeup_top_investigative_journalist"
"1782","/2006/3/28/south_dakota_abortion_ban_draws_fiery"
"1783","/2006/3/27/headlines/south_dakota_activists_aim_to_overturn_abortion_ban"
"1784","/2006/3/24/headlines/sioux_tribal_leader_to_allow_abortions_on_tribal_land_in_s_dakota"
"1785","/2006/3/22/headlines/white_house_steers_millions_in_federal_grants_to_conservative_groups"
"1786","/2006/3/9/headlines/pro_choice_protests_scheduled_in_south_dakota"
"1787","/2006/3/8/womens_voices_from_africa_a_conversation"
"1788","/2006/3/7/headlines/south_dakota_gov_signs_near_total_abortion_ban"
"1789","/2006/3/3/headlines/mississippi_moves_towards_near_total_abortion_ban"
"1790","/2006/2/23/headlines/south_dakota_approves_near_total_abortion_ban"
"1791","/2006/2/23/headlines/south_dakota_approves_near_total_abortion_ban"
"1792","/2006/2/22/headlines/supreme_court_to_reconsider_banning_late_term_abortion"
"1793","/2006/2/9/as_muslim_outcry_grows_questions_of"
"1794","/2006/2/6/betty_friedan_1921_2006_womens_rights"
"1795","/2006/2/6/headlines/pioneering_feminist_betty_friedan_85_dies"
"1796","/2006/1/24/headlines/bush_vows_anti_choice_movement_will_prevail"
"1797","/2006/1/23/headlines/new_york_times_warns_against_alitos_radical_views"
"1798","/2006/1/23/headlines/us_criticized_for_downplaying_threat_of_radical_right"
"1799","/2006/1/19/headlines/supreme_court_backs_ruling_against_new_hampshire_abortion_law"
"1800","/2006/1/12/senators_grill_alito_on_membership_and"
"1801","/2006/1/12/alito_refuses_to_state_whether_roe"
"1802","/2006/1/12/headlines/alito_refuses_to_affirm_roe_v_wade_is_settled_law"
"1803","/2006/1/11/senators_question_alito_on_past_statements"
"1804","/2006/1/11/headlines/alito_hearings_2nd_day_focus_on_abortion_president_power"
"1805","/2006/1/10/abortion_executive_power_to_play_central"
"1806","/2006/1/10/headlines/senators_abortion_executive_power_to_factor_in_alito_hearings"
"1807","/2006/1/9/fmr_naral_head_kate_michelman_on"
"1808","/2006/1/9/abortion_presidential_power_and_civil_rights"
"1809","/2006/1/9/conservative_christian_organizations_stage_pro_alito"
"1810","/2006/1/9/headlines/senate_hearings_begin_for_samuel_alito"
"1811","/2005/12/5/headlines/alito_personal_views_on_abortion_wont_affect_judicial_decisions"
"1812","/2005/12/1/headlines/alito_sought_to_undo_roe_v_wade"
"1813","/2005/11/30/headlines/supreme_court_to_hear_new_hampshire_abortion_case"
"1814","/2005/11/15/headlines/alito_the_constitution_does_not_protect_a_right_to_an_abortion"
"1815","/2005/11/15/headlines/fda_rejected_sale_of_morning_after_pill_prior_to_scientific_review"
"1816","/2005/11/8/covering_up_torture_at_pentagons_request"
"1817","/2005/11/1/headlines/ny_times_alito_nomination_is_another_lost_opportunity"
"1818","/2005/11/1/headlines/alitos_mother_of_course_hes_against_abortion"
"1819","/2005/10/31/bush_picks_conservative_judge_samuel_alito"
"1820","/2005/10/31/headlines/bush_nominates_samuel_alito_to_supreme_court"
"1821","/2005/10/31/headlines/bush_nominates_samuel_alito_to_supreme_court"
"1822","/2005/10/28/harriet_miers_withdraws_supreme_court_nomination"
"1823","/2005/10/19/headlines/harriet_miers_openly_opposed_abortion_in_1989"
"1824","/2005/10/18/headlines/miers_no_one_knows_my_views_on_abortion"
"1825","/2005/10/14/russell_simmons_larry_hamm_and_julianne"
"1826","/2005/10/13/headlines/bush_cites_religion_as_factor_in_miers_nomination"
"1827","/2005/10/5/headlines/bush_defends_pick_of_harriet_miers"
"1828","/2005/10/4/ralph_nader_debates_fmr_boston_univ"
"1829","/2005/10/4/headlines/questions_raised_over_harriet_miers_nomination"
"1830","/2005/10/3/bush_nominates_longtime_friend_and_attorney"
"1831","/2005/9/30/headlines/bill_bennett_you_could_abort_every_black_baby_in_this_country_and_your_crime_rate_would_go_down"
"1832","/2005/9/29/delay_hammered_by_campaign_finance_indictment"
"1833","/2005/9/23/headlines/ohio_puts_anti_choice_law_on_hold"
"1834","/2005/9/20/venezuelas_president_chavez_offers_cheap_oil"
"1835","/2005/9/19/hugo_chavez_if_the_imperialist_government"
"1836","/2005/9/15/senate_dems_frustrated_by_roberts_refusal"
"1837","/2005/9/14/roberts_grilled_on_voting_rights_act"
"1838","/2005/9/14/roberts_testifies_roe_v_wade_is"
"1839","/2005/9/14/headlines/john_roberts_roe_v_wade_a_precedent_of_the_court"
"1840","/2005/9/13/senate_dems_call_for_open_questioning"
"1841","/2005/9/6/bush_nominates_roberts_to_replace_rehnquist"
"1842","/2005/9/5/online_exclusive_an_hour_long_special"
"1843","/2005/8/29/two_thousand_bush_supporters_rally_in"
"1844","/2005/8/24/the_cannon_of_christianity_pat_robertson"
"1845","/2005/8/24/headlines/doctors_fetuses_dont_feel_pain_until_final_months_of_pregnancy"
"1846","/2005/8/18/headlines/natl_archives_releases_38_000_docs_on_judge_roberts"
"1847","/2005/8/16/headlines/papers_show_john_roberts_to_be_forceful_conservative"
"1848","/2005/8/10/headlines/white_house_delays_release_of_roberts_documents"
"1849","/2005/8/10/headlines/naral_accuses_roberts_of_siding_with_abortion_clinic_bomber"
"1850","/2005/8/9/headlines/white_house_backs_nh_parental_notification_abortion_law"
"1851","/2005/8/9/headlines/white_house_backs_nh_parental_notification_abortion_law"
"1852","/2005/8/4/presidential_hopefuls_veto_emergency_contraception_despite"
"1853","/2005/8/3/victory_in_defeat_anti_bush_iraq"
"1854","/2005/8/2/headlines/gov_pataki_to_veto_over_the_counter_plan_b_sales"
"1855","/2005/7/29/roberts_record_on_civil_rights_enters"
"1856","/2005/7/27/headlines/released_documents_shed_light_on_roberts_conservative_views"
"1857","/2005/7/26/the_federalist_society_papers_john_roberts"
"1858","/2005/7/25/bush_met_with_judge_roberts_one"
"1859","/2005/7/21/headlines/roberts_meets_with_senators_pro_choice_groups_protest"
"1860","/2005/7/20/bush_taps_conservative_appeals_court_judge"
"1861","/2005/7/19/headlines/the_hill_alberto_gonzales_not_a_candidate_for_court"
"1862","/2005/7/19/headlines/rudolph_sentenced_to_life_in_prison"
"1863","/2005/7/6/headlines/florida_abortion_clinic_set_ablaze"
"1864","/2005/7/5/after_sandra_day_oconner_high_stakes"
"1865","/2005/7/5/headlines/sandra_day_oconnor_resigns_from_supreme_court"
"1866","/2005/6/20/headlines/mccain_supports_scalia_on_roe_v_wade"
"1867","/2005/6/13/fbi_whistleblower_white_supremacists_are_major"
"1868","/2005/5/26/dr_david_hagers_family_values_should"
"1869","/2005/5/24/headlines/supreme_court_to_hear_first_abortion_case_in_five_years"
"1870","/2005/5/20/battle_over_judicial_nominees_filibuster_heats"
"1871","/2005/5/5/the_christian_right_and_the_rising"
"1872","/2005/5/4/headlines/state_of_florida_abandons_plan_to_block_abortion"
"1873","/2005/4/28/headlines/congress_advances_bill_limiting_abortion_for_minors"
"1874","/2005/4/26/gods_politics_frist_fights_filibuster_on"
"1875","/2005/4/20/pope_benedict_xvi_anti_war_anti"
"1876","/2005/4/20/headlines/new_pope_seen_as_conservative_hard_line_catholic_theologian"
"1877","/2005/4/15/war_tax_resistance_refusing_to_fund"
"1878","/2005/4/14/headlines/abortion_clinic_pleader_pleads_guilty_offers_no_apology"
"1879","/2005/4/11/headlines/eric_rudolph_pleads_guilty_to_abortion_clinic_bombings"
"1880","/2005/4/8/headlines/senate_votes_to_repeal_bush_abortion_policy"
"1881","/2005/4/6/gonzales_defends_patriot_act_at_judiciary"
"1882","/2005/4/4/the_legacy_of_pope_john_paul"
"1883","/2005/4/4/headlines/the_popes_legacy_social_conservative_but_voice_of_peace"
"1884","/2005/4/1/a_look_at_the_legacy_of"
"1885","/2005/3/25/headlines/time_running_out_in_schiavo_case"
"1886","/2005/3/22/the_case_of_terri_schiavo_a"
"1887","/2005/3/10/is_the_democratic_party_turning_to"
"1888","/2005/3/1/headlines/us_abortion_is_not_international_human_right"
"1889","/2005/2/23/headlines/pope_describes_same_sex_marriage_as_new_ideology_of_evil"
"1890","/2005/2/17/headlines/south_dakota_legislators_try_to_make_abortions_illegal"
"1891","/2005/2/17/headlines/south_dakota_legislators_try_to_make_abortions_illegal"
"1892","/2005/1/25/gore_vidal_on_bushs_inaugural_address"
"1893","/2005/1/25/headlines/bush_to_anti_abortion_protesters_this_movement_will_not_fail"
"1894","/2005/1/21/a_look_at_roe_v_wade"
"1895","/2005/1/19/headlines/michael_leavitt_heath_and_human_services_secretary_nominee"
"1896","/2005/1/12/bush_appoints_arch_conservative_claude_allen"
"1897","/2005/1/7/gonzales_grilled_on_role_in_torture"
"1898","/2004/12/29/of_67_000_tsunami_victims_at"
"1899","/2004/12/27/headlines/bush_to_re_nominate_rejected_federal_judges"
"1900","/2004/12/23/headlines/anti_abortion_gopers_named_to_senate_judiciary_committee"
"1901","/2004/11/22/spains_political_landscape_how_the_spanish"
"1902","/2004/11/22/headlines/congress_moves_to_further_restrict_access_to_abortions"
"1903","/2004/11/11/headlines/gonzales_dismissed_geneva_conventions"
"1904","/2004/11/9/headlines/poll_sees_divide_between_bushs_goal_voters_priorities"
"1905","/2004/11/8/fallujah_under_siege_us_begins_massive"
"1906","/2004/11/8/headlines/pro_war_anti_choice_harry_reid_poised_to_head_dems_in_senate"
"1907","/2004/11/4/how_the_gop_took_control_of"
"1908","/2004/11/4/christian_evangelicals_proclaim_now_comes_the"
"1909","/2004/11/4/headlines/republicans_take_55_45_edge_in_senate"
"1910","/2004/11/3/george_mcgovern_on_daschles_defeat_in"
"1911","/2004/10/27/supreme_power_election_2004_and_the"
"1912","/2004/10/26/nader_vs_anybody_but_bush_a"
"1913","/2004/10/21/headlines/christian_right_forms_redeem_the_vote_to_counter_rock_the_vote"
"1914","/2004/10/20/god_the_presidency_an_in_depth"
"1915","/2004/10/14/howard_zinn_on_the_election_candidates"
"1916","/2004/10/14/headlines/major_party_candidates_clash_on_domestic_issues_iraq_in_debate"
"1917","/2004/9/30/daughter_of_soldier_contaminated_with_depleted"
"1918","/2004/9/29/headlines/justice_dept_to_appeal_abortion_ruling"
"1919","/2004/9/24/is_nuclear_power_the_solution_to"
"1920","/2004/9/9/headlines/third_judge_rules_abortion_ban_unconstitutional"
"1921","/2004/9/7/winning_the_fight_against_imperialism_cornel"
"1922","/2004/9/3/headlines/bush_accepts_gop_nomination_defends_iraq_war"
"1923","/2004/9/1/nyts_paul_krugman_on_bushs_economic"
"1924","/2004/8/31/the_full_rudy_as_giuliani_takes"
"1925","/2004/8/31/headlines/republicans_approve_new_conservative_party_platform"
"1926","/2004/8/27/the_battle_for_new_york_a"
"1927","/2004/8/27/headlines/judge_overturns_ban_on_late_term_abortions"
"1928","/2004/8/3/larry_flynt_the_countrys_greatest_defender"
"1929","/2004/7/26/feminist_pioneer_gloria_steinem_bush_is"
"1930","/2004/7/19/headlines/bush_cuts_34m_from_un_population_fund"
"1931","/2004/7/19/headlines/bush_cuts_34m_from_un_population_fund"
"1932","/2004/7/12/enemy_in_their_camp_scores_of"
"1933","/2004/7/9/headlines/judge_abortion_clinic_bomb_plotter_not_a_terrorist"
"1934","/2004/7/7/headlines/senate_oks_right_wing_judge"
"1935","/2004/6/21/headlines/catholic_bishops_pro_choice_politicians_are_cooperating_in_evil"
"1936","/2004/6/10/ignoring_aids_the_reagan_years"
"1937","/2004/6/2/headlines/judge_late_term_abortion_ban_unconstitutional"
"1938","/2004/4/26/march_for_womens_lives_up_to"
"1939","/2004/4/26/headlines/over_million_march_for_reproductive_rights"
"1940","/2004/4/21/headlines/cheney_hails_anti_abortion_movement"
"1941","/2004/3/29/headlines/pro_choice_lawsuits_head_to_court"
"1942","/2004/3/26/headlines/senate_passes_controversial_bill_on_harming_fetuses"
"1943","/2004/3/19/headlines/gop_calls_for_ginsburg_to_recuse_herself_from_abortion_cases"
"1944","/2004/3/10/headlines/south_dakota_prepares_to_ban_abortions"
"1945","/2004/3/9/bushwomen_pt_ii_tales_of_a"
"1946","/2004/2/27/headlines/ashcroft_subpoenas_planned_parenthood_abortions_records"
"1947","/2004/2/24/leading_scientists_accuse_bush_of_politicizing"
"1948","/2004/2/23/headlines/for_second_time_bush_bypasses_congress_on_judicial_nomination"
"1949","/2004/2/13/ashcroft_seeks_hospital_abortion_records"
"1950","/2004/2/12/headlines/ashcroft_subpoenas_medical_records_of_patients_who_had_abortions"
"1951","/2004/1/20/bush_installs_judge_pickering_in_recess"
"1952","/2004/1/15/headlines/carol_moseley_braun_drops_out_endorses_dean"
"1953","/2003/12/16/who_will_judge_saddam_former_british"
"1954","/2003/12/1/the_white_house_press_corps_has"
"1955","/2003/11/6/headlines/bush_signs_law_banning_late_term_abortions"
"1956","/2003/10/31/the_lies_of_george_w_bush"
"1957","/2003/10/28/headlines/senate_republicans_prepare_new_abortion_related_bills"
"1958","/2003/10/22/headlines/senate_oks_abortion_ban"
"1959","/2003/9/4/headlines/abortion_clinics_fear_execution_fallout"
"1960","/2003/9/3/first_person_in_u_s_history"
"1961","/2003/9/3/headlines/abortion_doctor_killer_set_to_be_executed"
"1962","/2003/8/28/as_dean_takes_major_lead_in"
"1963","/2003/8/26/last_ditch_lawsuit_filed_to_prevent"
"1964","/2003/8/1/ex_cia_agent_robert_baer_how"
"1965","/2003/7/24/headlines/california_prepares_for_gubernatorial_recall"
"1966","/2003/7/22/can_you_achieve_democracy_through_undemocratic"
"1967","/2003/7/1/could_the_supreme_courts_recent_rulings"
"1968","/2003/6/24/headlines/bush_makes_4_million_in_nyc_fundraiser"
"1969","/2003/6/23/protesting_the_war_on_women_and"
"1970","/2003/6/10/the_battle_for_the_courts_three"
"1971","/2003/6/3/nurse_emily_lyons_victim_of_a"
"1972","/2003/5/13/gore_vidal_on_the_united_states"
"1973","/2003/5/9/the_unborn_victims_of_violence_act"
"1974","/2003/4/24/university_of_chicago_professor_bruce_cumings"
"1975","/2003/4/22/dennis_kucinich_on_war_abortion_corporate"
"1976","/2003/2/27/headlines/supreme_court_overturns_federal_racketeering_judgment_against_anti_abortion_protesters"
"1977","/2003/1/29/president_bush_takes_the_nation_to"
"1978","/2003/1/22/its_the_30th_anniversary_of_roe"
"1979","/2003/1/22/from_mobile_al_to_san_francisco"
"1980","/2003/1/22/post_roe_v_wade_women_still"
"1981","/2003/1/22/post_roe_v_wade_women_still"
"1982","/2002/8/23/jeb_bushs_new_child_welfare_head"
"1983","/2002/7/31/after_two_decades_of_ignoring_the"
"1984","/2002/7/31/as_bush_signs_corporate_crime_bill"
"1985","/2002/7/26/house_of_representatives_passes_unconstitutional_so"
"1986","/2002/7/25/a_struggle_for_justice_one_familys"
"1987","/2002/7/24/as_the_bush_administration_withdraws_funds"
"1988","/2002/7/1/the_rnc_battles_the_mccain_feingold"
"1989","/2002/5/2/congress_stalls_the_bankruptcy_bill_over"
"1990","/2002/4/26/has_fascism_returned_to_europe_a"
"1991","/2002/1/1/edward_said_ushers_in_the_new"
"1992","/2001/12/26/edward_said_discusses_the_cycle_of"
"1993","/2001/12/6/the_fbi_catches_fugitive_and_self"
"1994","/2001/11/30/an_antiabortion_fugitive_on_the_fbis"
"1995","/2001/11/12/abortion_clinics_in_the_midwest_and"
"1996","/2001/11/8/the_erosion_of_democracy_how_the"
"1997","/2001/10/26/senate_overturns_global_gag_rule_barring"
"1998","/2001/10/23/a_case_in_domestic_terrorism_a"
"1999","/2001/10/19/indian_novelist_and_activist_arundhati_roy"
"2000","/2001/10/17/over_100_abortion_clinics_targeted_with"
"2001","/2001/9/27/scapegoating_the_wartime_pattern_jerry_falwell"
"2002","/2001/8/16/the_federalist_society_the_right_wing"
"2003","/2001/7/10/smoke_and_guns_and_faith_based"
"2004","/2001/7/2/a_conversation_with_actor_christopher_reeve"
"2005","/2001/5/29/a_leading_african_american_abortion_doctor"
"2006","/2001/4/24/priests_for_life_the_role_of"
"2007","/2001/4/19/the_federalist_society_the_right_wing"
"2008","/2001/4/5/is_bush_provoking_a_new_cold"
"2009","/2001/2/1/headlines/senate_poised_to_confirm_ashcroft_as_ag"
"2010","/2001/1/23/bush_comes_out_swinging_at_abortion"
"2011","/2001/1/10/headlines/public_policy_groups_campaign_against_ashcroft_ag_nomination"
"2012","/2001/1/8/activists_mobilize_to_oppose_ashcroft_for"
"2013","/2001/1/8/headlines/labor_secretary_nominee_suspected_of_hiring_illegal_labor"
"2014","/2001/1/4/cytotec_useful_medical_tool_or_deadly"
"2015","/2001/1/2/headlines/civil_rights_groups_pressure_senators_to_oppose_ashcroft_nomination"
"2016","/2000/12/26/president_elect_george_w_bush_chooses"
"2017","/2000/12/22/cabinet_picks"
"2018","/2000/11/10/was_nader_a_spoiler_the_green"
"2019","/2000/11/6/missouri_a_swing_state_may_elect"
"2020","/2000/9/29/ru_486_finally_arrives_in_the"
"2021","/2000/9/21/the_w_is_for_women_wooed"
"2022","/2000/9/14/the_first_ladys_first_debate"
"2023","/2000/8/4/george_bushs_address"
"2024","/2000/8/3/gov_george_ryan_of_illinois_speaks"
"2025","/2000/8/3/healthcare_seniors_and_the_pharmaceutical_industry"
"2026","/2000/7/31/headlines/poll_rnc_delegates_more_right_wing_than_rank_and_file_republicans"
"2027","/2000/7/25/war_and_oil_the_politics_of"
"2028","/2000/6/16/move_to_make_it_a_felony"
"2029","/2000/5/22/new_hampshire_governor_vetoes_state_senate"
"2030","/2000/3/21/clintons_south_asian_tour"
"2031","/2000/3/10/abortion_in_the_movies_and_in"
"2032","/2000/3/8/international_womens_day"
"2033","/2000/3/8/headlines/strong_support_for_incumbents_in_primaries"
"2034","/2000/3/7/headlines/judge_asks_chilean_court_to_strip_pinochet_of_congressional_immunity"
"2035","/2000/2/11/education_racism_and_poverty_the_issues"
"2036","/2000/2/4/michael_moore"
"2037","/2000/2/3/candidates_trail_of_money"
"2038","/2000/1/28/clinton_state_of_the_union_address"
"2039","/2000/1/27/republicans_democrats_clash_in_debates"
"2040","/2000/1/25/iowa_caucuses_a_look_at_the"
"2041","/2000/1/25/iowa_caucuses_a_look_at_the"
"2042","/2000/1/19/headlines/supreme_court_examines_free_speech_rights_of_anti_abortion_demonstrators"
"2043","/2000/1/7/republicans_spar_over_campaign_finance_reform"
"2044","/1999/11/16/headlines/tentative_deal_reached_for_us_to_pay_back_dues_to_un"
"2045","/1999/11/3/elections_around_the_country_look_at"
"2046","/1999/7/12/crimes_in_the_name_of_god"
"2047","/1999/7/7/jeb_bushs_first_two_executions_as"
"2048","/1999/7/6/cuban_court_tries_united_states_for"
"2049","/1999/1/27/headlines/jury_deliberations_begin_in_oregon_abortion_case"
"2050","/1999/1/15/profile_of_wisconsin_house_prosecutor_b"
"2051","/1999/1/13/larry_flynt_public_defender_b"
"2052","/1998/11/23/update_from_iraq_b"
"2053","/1998/11/4/election_results_defy_historic_trends_b"
"2054","/1998/11/3/nader_examines_state_elections_b"
"2055","/1998/9/22/clinton_addresses_u_n_general_assembly"
"2056","/1998/5/27/womens_health_services_at_catholic_h"
"2057","/1998/5/26/reproductive_rights_restrictions"
"2058","/1998/2/5/anti_abortion_groups_target_ru_486"
"2059","/1998/2/2/headlines/federal_agents_search_nc_for_witness_in_abortion_clinic_bombing"
"2060","/1998/1/23/che_love_politics_and_rebelry"
"2061","/1998/1/2/cuba_report"
"2062","/1997/11/21/new_evidence_in_the_olympic_bombing"
"2063","/1997/9/22/i_ms_magazine_i_25th_anniversary"
"2064","/1997/8/6/headlines/california_supreme_court_strikes_down_parental_consent_law_for_minors_abortions"
"2065","/1997/7/24/abortion_arson"
"2066","/1997/6/10/headlines/investigators_hope_army_of_god_letter_will_help_solve_string_of_bombings"
"2067","/1997/5/15/the_house_and_senate_are_again"
"2068","/1997/2/28/christian_soldiers"
"2069","/1997/1/21/abortion_clinic_bombings"
"2070","/1997/1/10/progressive_caucus_sponsors_forum_meets_with"
"2071","/1996/12/25/a_different_kind_of_christian_political"
"2072","/1996/12/12/women_in_u_s_prisons"
"2073","/1996/12/12/headlines/dems_shave_gop_margin_in_house"
"2074","/1996/11/8/joycelyn_elders"
"2075","/1996/11/5/voter_guides_in_churches"
"2076","/1996/11/4/bob_dole_and_abortion"
"2077","/1996/10/10/al_gore_and_jack_kemp_debate"
"2078","/1996/9/19/late_term_abortions"
"2079","/1996/9/10/headlines/primary_battles_loom_across_the_us"
"2080","/1996/8/30/the_whole_world_is_watching"
"2081","/1996/8/16/u_s_taxpayers_party_convention_kickoff"
"2082","/1996/8/13/the_partial_birth_abortion_ban_and"
"2083","/1996/8/12/republicans_and_abortion"
"2084","/1996/8/8/republican_platform_hearings_and_abortion"
"2085","/1996/8/7/republican_platform_hearings_and_congressional_primaries"
"2086","/1996/8/6/republican_platform_hearings_christian_coalition_gets"
"2087","/1996/8/5/bob_doles_running_mates_and_abortion"
"2088","/1996/7/26/republicans_on_abortions"
"2089","/1996/7/2/right_wing_watch"
"2090","/1996/6/21/bob_doles_campaign_to_increase_military"
"2091","/1996/6/20/the_past_present_and_future_of"
"2092","/1996/6/20/headlines/senate_votes_to_allow_abortions_at_us_military_hospitals_overseas"
"2093","/1996/4/30/abortion_debate"
"2094","/1996/4/19/go_pat_go"
"2095","/1996/4/11/texas_politics"
"2096","/1996/4/11/living_democracy"
"2097","/1996/3/26/bob_doles_previous_anti_abortion_campaign"
"2098","/1996/3/12/daughter_of_former_texas_governor_ann"
"2099","/1996/3/6/bob_dole_sweeps_eight_states_in"
"2100","/1996/3/5/toxic_sludge_is_good_for_you"
"2101","/1996/3/4/presidential_candidate_alan_keyes_restrained_barred"
"2102","/1996/3/4/conference_on_media_finds_democracy_under"
"2103","/1996/2/28/analyzing_result_of_presidential_primaries"
"2104","/1996/2/27/todays_primary_states_north_and_south"
"2105","/1996/2/27/todays_primary_states_north_and_south_dakota"
"2106","/1996/2/26/cubas_downing_of_2_us_civilian"
"2107","/1996/2/23/cuba_and_u_s_and_ramifications"
"2108","/1996/2/22/the_financial_dealings_of_lamar_and"
"2109","/1996/2/22/living_democracy"
"2110","/1996/2/22/kate_clinton_for_president"
"2111","/1996/2/20/the_impact_of_the_christian_coalition"
"2112","/1996/2/19/new_hampshires_political_landscape"
